signal_label,horizon,n_events_raw,n_events_dedup,n_events_scored,n_effective,mean_event_return,median_event_return,hit_rate_event,p10_event_return,p25_event_return,p75_event_return,p90_event_return,mean_cluster_return,median_cluster_return,hit_rate_cluster,t_stat,p_value,universe,return_type,research_block,p_fdr
pmarp_up2_reject_rvol_recent3,5,7216,5891,5872,855,0.005293134926362736,0.004849643331823583,0.5490463215258855,-0.052438087870872896,-0.022330849953832194,0.031758972787465256,0.06383545141642158,0.004360473929187322,0.0028630487272177096,0.5450292397660819,3.1599327362998086,0.0016336393792012447,extended,raw,pmarp_rvol_lift,0.002722732298668741
pmarp_up2_reject_rvol_recent3,10,7216,5211,5177,825,0.011123311863942338,0.009233566784520253,0.5648058721267143,-0.06748077679907154,-0.027329225070331975,0.047441748738890066,0.09193986990143532,0.007077859672909078,0.005117194157119309,0.566060606060606,4.005262346228585,6.754726745143564e-05,extended,raw,pmarp_rvol_lift,0.00013906790357648516
pmarp_up2_reject_rvol_recent3,20,7216,4606,4536,788,0.021135655534272785,0.015091964973384386,0.5842151675485009,-0.08371828602454046,-0.03512719076415008,0.0712716825482787,0.13036738615930255,0.015100416069854308,0.012328941146734024,0.5799492385786802,5.1415011069316945,3.4420660983876465e-07,extended,raw,pmarp_rvol_lift,1.5059039180445953e-06
pmarp_up2_reject_rvol_recent3,40,7216,3960,3719,737,0.037747127567867744,0.02472551365047715,0.5923635385856413,-0.11200105458757673,-0.04589896851080211,0.10952253513445753,0.1954437179419898,0.027177972757831976,0.015387865492291966,0.5902306648575305,6.247639087909978,7.047545776382094e-10,extended,raw,pmarp_rvol_lift,3.5237728881910474e-09
pmarp_up2_reject_rvol_recent3,60,7216,3588,3286,677,0.056957961222042844,0.04228060603889927,0.6415094339622641,-0.1218933058773175,-0.04011266240016928,0.13697152290509973,0.2422499854338438,0.04763192189162005,0.036722744688578945,0.6351550960118169,8.208534119876996,1.134077427151413e-15,extended,raw,pmarp_rvol_lift,3.4779784246665444e-14
pmarp_up2_reject_rvol_recent5,5,5865,4807,4791,774,0.005720440655056446,0.005464549279906583,0.5537466082237529,-0.05222252826554419,-0.021030689957915627,0.032050478267568905,0.06328753405960197,0.004473902272106781,0.003079513816476337,0.5452196382428941,2.9311570308766233,0.0034766134547578728,extended,raw,pmarp_rvol_lift,0.004716379007643857
pmarp_up2_reject_rvol_recent5,10,5865,4325,4295,745,0.011735822069411546,0.010089522297933584,0.5729918509895227,-0.06739983616910436,-0.027259168363517328,0.047841785657170455,0.09194140386285587,0.00792666972738362,0.007730865101269968,0.5664429530201343,3.8084822406980114,0.00015135082292659898,extended,raw,pmarp_rvol_lift,0.00027880414749636653
pmarp_up2_reject_rvol_recent5,20,5865,3895,3825,713,0.022004889535269027,0.015456212954577886,0.5801307189542484,-0.08236588641426784,-0.03563887580605796,0.07243495389845567,0.13074024898881786,0.016488223740288282,0.012477777348381958,0.573632538569425,5.011773726054906,6.811641364427575e-07,extended,raw,pmarp_rvol_lift,2.0395825542098934e-06
pmarp_up2_reject_rvol_recent5,40,5865,3415,3184,660,0.04045950768012536,0.027506885245449864,0.6045854271356784,-0.11041896837269026,-0.0444712926632308,0.11192684066319147,0.19917167380361217,0.031168874457032866,0.0162752722485894,0.6,6.625655353383876,7.188756293249734e-11,extended,raw,pmarp_rvol_lift,5.032129405274813e-10
pmarp_up2_reject_rvol_recent5,60,5865,3114,2837,606,0.058142396745548545,0.04350719657657787,0.6425801903419105,-0.12339274044232924,-0.038818944844124736,0.13826219708326049,0.24426958057162343,0.05196582781925471,0.039962626115987776,0.636963696369637,8.1572254887754,1.987416242666597e-15,extended,raw,pmarp_rvol_lift,3.4779784246665444e-14
pmarp_up2_reject_rvol_same_day,5,9294,7400,7375,914,0.005365818948591707,0.004841208422827981,0.5463050847457627,-0.05322289510143576,-0.022390402927912112,0.03199288552138013,0.0641945753312934,0.0036685891704043984,0.0035342329711533136,0.5481400437636762,2.875253376465275,0.0041308660649259955,extended,raw,pmarp_rvol_lift,0.005354826380459623
pmarp_up2_reject_rvol_same_day,10,9294,6414,6368,873,0.010792177883242347,0.0089094370687538,0.5661118090452262,-0.06886933361989703,-0.027372711356208834,0.047402332118527235,0.09163333459977255,0.005107232511460227,0.004975013520760485,0.5578465063001146,3.0485876481633305,0.0023686081922595797,extended,raw,pmarp_rvol_lift,0.003604403770829795
pmarp_up2_reject_rvol_same_day,20,9294,5565,5486,845,0.021268404067885043,0.01677213987308912,0.588589135982501,-0.08444481105522422,-0.035163010948438184,0.07165448173393357,0.13225761710648554,0.010934464345058622,0.009638681017968276,0.570414201183432,4.162175416393439,3.4756725756930624e-05,extended,raw,pmarp_rvol_lift,8.109902676617145e-05
pmarp_up2_reject_rvol_same_day,40,9294,4626,4379,792,0.03759663237156677,0.02453995208030202,0.5914592372687828,-0.11490325309541323,-0.04647010460911777,0.10758781351454227,0.19599753228732228,0.027834318906171975,0.014685878617751441,0.577020202020202,5.086694775419486,4.5535622094205725e-07,extended,raw,pmarp_rvol_lift,1.5937467732972004e-06
pmarp_up2_reject_rvol_same_day,60,9294,4134,3792,739,0.055286828777706944,0.040128660371845704,0.6373945147679325,-0.12532716416080544,-0.041668025972968925,0.13075496847337975,0.23847256845718548,0.04380596171293437,0.029890358726323063,0.6156968876860622,7.136674514796415,2.2899979208030202e-12,extended,raw,pmarp_rvol_lift,2.0037481807026427e-11
rvol_up2_pmarp_gte60,5,8410,7353,7315,1063,0.0035727016494022136,0.0023809160505021687,0.5244019138755981,-0.05268513113692157,-0.02277342496864143,0.02798406541467835,0.059307633973759356,0.0027359174919718977,0.004224606407913889,0.5512699905926622,2.458023620707481,0.014129235691481782,extended,raw,strong_state_confirmation,0.014129235691481782
rvol_up2_pmarp_gte60,10,8410,6687,6639,1050,0.007738407951448634,0.0061719108308446735,0.5473715921072451,-0.07134686098386013,-0.029926687829223197,0.041661758003464944,0.08436424940380126,0.006229675595062403,0.007767098772108702,0.5723809523809524,3.9100625749942632,9.819874834444117e-05,extended,raw,strong_state_confirmation,0.00013093166445925488
rvol_up2_pmarp_gte60,20,8410,5886,5801,1019,0.013613830577507903,0.009271067832889113,0.5485261161868643,-0.0944978139285958,-0.041713371431891244,0.061090189565476516,0.11962795079309729,0.015181466891946917,0.013933986000110976,0.5966633954857704,6.069635902588243,1.806652282557307e-09,extended,raw,strong_state_confirmation,4.476618703846767e-09
rvol_up2_pmarp_gte60,40,8410,4897,4759,972,0.02099099849080063,0.011920550212406233,0.5410800588358899,-0.1338567386624216,-0.059415108031258046,0.08812459826696406,0.1720575956327685,0.022096235304718857,0.016872279254395002,0.5802469135802469,6.054167929656437,2.014478416731045e-09,extended,raw,strong_state_confirmation,4.476618703846767e-09
rvol_up2_pmarp_gte60,60,8410,4296,4079,914,0.03319507395520681,0.020044577489472193,0.5658249570973278,-0.15477456995845218,-0.06864901841681964,0.11291861899845912,0.2132157630288709,0.038083674538271835,0.029328211250341595,0.6050328227571116,6.786513290645179,2.064880671056027e-11,extended,raw,strong_state_confirmation,2.064880671056027e-10
rvol_up2_pmarp_gte60_close_near_high,5,3708,3500,3484,874,0.0028188495913350543,0.000704345439800691,0.5060275545350172,-0.05348374976192163,-0.02439824652973971,0.0264387924817584,0.05898029410436556,0.004394091369796556,0.003706520909604466,0.5354691075514875,2.875061607642147,0.004137679619649887,extended,raw,strong_state_confirmation,0.00486785837605869
rvol_up2_pmarp_gte60_close_near_high,10,3708,3329,3304,854,0.009668873839769727,0.0061613930621010615,0.5475181598062954,-0.06897738172136089,-0.030142156916111024,0.04263045217629957,0.0868633207175527,0.009060973866482674,0.007512094762126812,0.5538641686182669,4.110145168449139,4.3358411684442254e-05,extended,raw,strong_state_confirmation,6.194058812063179e-05
rvol_up2_pmarp_gte60_close_near_high,20,3708,3124,3087,833,0.015261375320887869,0.009672926681198346,0.5539358600583091,-0.09063296787041594,-0.041267846644207073,0.06221190848542246,0.1219217499775614,0.0177234977869525,0.01591874023142001,0.5918367346938775,5.663768590739141,2.0396132796029734e-08,extended,raw,strong_state_confirmation,3.708387781096315e-08
rvol_up2_pmarp_gte60_close_near_high,40,3708,2794,2718,794,0.023508841992250357,0.0144877182209876,0.5437821927888153,-0.13314576843580994,-0.0593553653214309,0.09238259736636528,0.17834828573382155,0.029004658342282913,0.021107609915142767,0.5944584382871536,6.313192601762857,4.5467751380808844e-10,extended,raw,strong_state_confirmation,1.5155917126936282e-09
rvol_up2_pmarp_gte60_close_near_high,60,3708,2571,2435,761,0.035047726393304356,0.020044577489472193,0.5683778234086242,-0.16157584664924415,-0.06775865769464817,0.11044247297159182,0.2106599981090538,0.041709234063703485,0.02903388810175604,0.6123521681997371,6.009444937276583,2.8871202049537513e-09,extended,raw,strong_state_confirmation,5.774240409907503e-09
rvol_up2_pmarp_gte60_sign_pos,5,5470,5020,4992,1006,0.0031788821079760275,0.0016486619617152032,0.5162259615384616,-0.05780601412801399,-0.025286780799756714,0.029385277985209124,0.0633914141761423,0.0038250070954138674,0.004243468201031694,0.55168986083499,2.7969699471526477,0.005256886897689874,extended,raw,strong_state_confirmation,0.005533565155463026
rvol_up2_pmarp_gte60_sign_pos,10,5470,4713,4680,988,0.009298983467286054,0.006616644784968262,0.5472222222222223,-0.07346070540024777,-0.03075712500160982,0.044526244801109116,0.09063871493182014,0.006809734109292084,0.007481202163249108,0.5637651821862348,3.684455393850427,0.00024164965163405626,extended,raw,strong_state_confirmation,0.0003020620645425703
rvol_up2_pmarp_gte60_sign_pos,20,5470,4300,4241,965,0.017587663249006243,0.011102640999816726,0.5607168120726244,-0.09598274472741553,-0.04044165874639427,0.06578096935921751,0.13414989792942555,0.01721603745692396,0.013517566078515841,0.5927461139896373,6.318547246211519,4.0280158776653846e-10,extended,raw,strong_state_confirmation,1.5155917126936282e-09
rvol_up2_pmarp_gte60_sign_pos,40,5470,3753,3648,911,0.02311797410500864,0.01412245895979869,0.5460526315789473,-0.13792069308350374,-0.06140877159341515,0.09394626800685696,0.17974940838839062,0.025569149906833087,0.019168072565506872,0.5971459934138309,6.333656927079034,3.758041801948943e-10,extended,raw,strong_state_confirmation,1.5155917126936282e-09
rvol_up2_pmarp_gte60_sign_pos,60,5470,3376,3192,865,0.03831027409521204,0.022848241506436384,0.5764411027568922,-0.15957910539266684,-0.06913928336171737,0.11792333108281394,0.22177434740601032,0.03981048085390396,0.03022947386591396,0.6219653179190752,6.927479923209781,8.367639398856801e-12,extended,raw,strong_state_confirmation,1.6735278797713603e-10
rvol_up2_pmarp_gte60_sign_pos_close_near_high,5,3148,3001,2985,833,0.002169909584181594,-0.0002724882668270201,0.49547738693467336,-0.05627040496239581,-0.025984006927890824,0.026487888817858796,0.06075616436853325,0.00457311432285772,0.0034183530319643976,0.5354141656662665,2.827812684312871,0.004799278588037688,extended,raw,strong_state_confirmation,0.0053325317644863195
rvol_up2_pmarp_gte60_sign_pos_close_near_high,10,3148,2870,2848,812,0.010075663539944006,0.00611601843782017,0.5449438202247191,-0.07064460957350314,-0.031413191128866896,0.044046314417670596,0.09046839776972739,0.010004867127444169,0.007037372585922225,0.562807881773399,4.284913818204455,2.047527113500054e-05,extended,raw,strong_state_confirmation,3.150041713077006e-05
rvol_up2_pmarp_gte60_sign_pos_close_near_high,20,3148,2719,2687,797,0.016057344472262477,0.009538325633627887,0.553405284704131,-0.0934184760021924,-0.042482981471658465,0.06503265844189399,0.12795664972711118,0.018530927579844245,0.01516200851224947,0.5984943538268507,5.559663761855871,3.690134192047921e-08,extended,raw,strong_state_confirmation,6.150223653413201e-08
rvol_up2_pmarp_gte60_sign_pos_close_near_high,40,3148,2467,2396,757,0.023893367212108243,0.01351259176063957,0.5417362270450752,-0.1373488502128981,-0.06292104218304612,0.09684392389786989,0.18554004508213073,0.03199066202813394,0.022927744507639958,0.6036988110964333,6.465997138849582,1.8049348075668193e-10,extended,raw,strong_state_confirmation,1.2032898717112129e-09
rvol_up2_pmarp_gte60_sign_pos_close_near_high,60,3148,2284,2158,721,0.03716756424930071,0.020861341915857423,0.566728452270621,-0.16151993751596136,-0.07059381691674602,0.11428382508782431,0.21506243068620085,0.04513536655645226,0.0294163135556883,0.6074895977808599,6.084103386813748,1.9023457353433485e-09,extended,raw,strong_state_confirmation,4.476618703846767e-09
rvol_up2_pmarp_lt30_close_near_low,5,3981,3747,3739,845,0.008177448863437452,0.007649555765498528,0.5752875100294196,-0.052355183681629704,-0.020502642656512027,0.03627575440500341,0.06740387268109761,0.00529780998984548,0.0038043725849714605,0.5372781065088758,3.531591642594633,0.0004354563023201538,extended,raw,low_state_rebound,0.00048384033591128206
rvol_up2_pmarp_lt30_close_near_low,10,3981,3586,3572,830,0.012007612073012671,0.00947238810142259,0.5750279955207167,-0.06614444794749884,-0.025825916206485333,0.04944833617358463,0.0895412010229229,0.0065930773537706214,0.005823741021632125,0.5566265060240964,3.5692069495571275,0.0003786449578968741,extended,raw,low_state_rebound,0.0004733061973710926
rvol_up2_pmarp_lt30_close_near_low,20,3981,3321,3284,798,0.022098822883261534,0.01887645746651523,0.5953105968331304,-0.08459319419817257,-0.03373230666696761,0.07242435841354028,0.13355258471567,0.010751865748772401,0.009720083759410886,0.550125313283208,4.0848721931338225,4.855857489019059e-05,extended,raw,low_state_rebound,8.093095815031766e-05
rvol_up2_pmarp_lt30_close_near_low,40,3981,2964,2843,752,0.034345559914335154,0.02376332987195906,0.5877594090749209,-0.11539430686026782,-0.04671051137983401,0.10243289202711481,0.19168141855964105,0.02361591268575793,0.01654264394867898,0.5904255319148937,5.426565720512182,7.757149554843496e-08,extended,raw,low_state_rebound,1.9392873887108738e-07
rvol_up2_pmarp_lt30_close_near_low,60,3981,2710,2515,719,0.051601377574806234,0.03465481866528508,0.6083499005964215,-0.1240602751501136,-0.04677991574999457,0.13101045992838212,0.23090269966003146,0.04110432287738088,0.028279746699187314,0.60778859527121,7.09799740979244,3.0459695828376594e-12,extended,raw,low_state_rebound,1.5229847914188298e-11
rvol_up2_pmarp_lt30_sign_neg,5,6484,5909,5883,985,0.0072821703243633705,0.007145112096867523,0.5679075301716812,-0.0545427794215046,-0.022214932115216357,0.036961303400029455,0.06915483058697566,0.004092423254067735,0.004326677346371655,0.5522842639593909,3.1767510363197156,0.0015357250041354658,extended,raw,low_state_rebound,0.0015357250041354658
rvol_up2_pmarp_lt30_sign_neg,10,6484,5502,5470,962,0.010121510745733746,0.009241713239837024,0.5643510054844607,-0.07242724994868689,-0.029127038894434354,0.049469462044045565,0.0886217994807527,0.006219921992853004,0.005415884705607809,0.5436590436590436,3.771903988213361,0.00017190885833317469,extended,raw,low_state_rebound,0.00024558408333310666
rvol_up2_pmarp_lt30_sign_neg,20,6484,4937,4878,929,0.020848738963103512,0.01717315097205052,0.5885608856088561,-0.08975510014595155,-0.03772940328932872,0.07206882369246204,0.1346912978617132,0.011281713972871713,0.010245875342392852,0.5694294940796556,4.571532412714123,5.496622650818831e-06,extended,raw,low_state_rebound,1.0993245301637662e-05
rvol_up2_pmarp_lt30_sign_neg,40,6484,4190,4028,875,0.03358639661866726,0.020589124677622417,0.5710029791459782,-0.12182113010549059,-0.05408636200175823,0.10635457917056634,0.19725570844189197,0.0210373226647196,0.013947632013930011,0.5657142857142857,5.910255056572968,4.8927877734270955e-09,extended,raw,low_state_rebound,1.630929257809032e-08
rvol_up2_pmarp_lt30_sign_neg,60,6484,3716,3474,817,0.04953120719201906,0.03346241557669771,0.5961427748992516,-0.1324111782427176,-0.056243447203078556,0.13019114433671503,0.23649864144787475,0.040625305911513164,0.025866207473552116,0.6132190942472461,7.839870972818424,1.4079797898597372e-14,extended,raw,low_state_rebound,1.4079797898597373e-13
pmarp_up2_accept_rvol_recent3,5,2720,2505,2497,658,0.0016828359595479523,-1.1582042566793405e-05,0.4985983179815779,-0.04766624568514124,-0.022431586417584803,0.023950862498081538,0.053604374009735146,0.00013170086339112864,-0.00040035932193405177,0.4939209726443769,0.08956227034987535,0.9286623628535298,extended,excess_spy,pmarp_rvol_lift,0.9695310801650832
pmarp_up2_accept_rvol_recent3,10,2720,2397,2382,648,0.0028609385614692196,0.0014950335725150699,0.5104953820319059,-0.06223727839032681,-0.02991190289010562,0.0323617298841169,0.06990257237997947,7.64917592717907e-05,0.0017031036652103149,0.5154320987654321,0.03821119727210371,0.9695310801650833,extended,excess_spy,pmarp_rvol_lift,0.9695310801650832
pmarp_up2_accept_rvol_recent3,20,2720,2285,2265,628,0.0033758096644175045,-0.0007774688478954239,0.49448123620309054,-0.08682196292687708,-0.044065005494328124,0.04606490945224162,0.09919676176017286,-0.0011669800184108195,-0.002495125898381967,0.4872611464968153,-0.38694361008109196,0.6989292485738134,extended,excess_spy,pmarp_rvol_lift,0.7891136677446281
pmarp_up2_accept_rvol_recent3,40,2720,2093,2007,598,0.010575246632444708,-0.0024246242395149498,0.49028400597907323,-0.12431363053015856,-0.0641784236994613,0.07103788420168716,0.1456883624125102,0.009095037388343122,-0.0038611357598344886,0.4765886287625418,1.4207002908986013,0.15592597404904904,extended,excess_spy,pmarp_rvol_lift,0.2832826624418594
pmarp_up2_accept_rvol_recent3,60,2720,1980,1829,563,0.020320898922279163,0.005728098444022667,0.5205030071077091,-0.14298848313618545,-0.07162090829119627,0.09013140018619814,0.17853322584724435,0.020721662037754628,0.005046157890321812,0.5168738898756661,2.3033644797156936,0.021622491968526038,extended,excess_spy,pmarp_rvol_lift,0.10811245984263018
pmarp_up2_accept_rvol_recent5,5,4071,3561,3550,784,0.0029335017839784176,0.0010093059128755133,0.5095774647887324,-0.04618224538761798,-0.0220724734101293,0.02466690447790787,0.05501717678417394,-0.0002977015252107383,-0.0006792007921945231,0.48596938775510207,-0.2265499618269276,0.8208328344389958,extended,excess_spy,pmarp_rvol_lift,0.8977859126676516
pmarp_up2_accept_rvol_recent5,10,4071,3366,3347,772,0.004559286123481423,0.002029514498292584,0.5159844636988348,-0.06155405914741312,-0.028805750902825444,0.03477930264275253,0.07290447573201339,-0.0007214989324589423,0.00061257350889757,0.5038860103626943,-0.4145160393841206,0.6786115250277535,extended,excess_spy,pmarp_rvol_lift,0.7891136677446281
pmarp_up2_accept_rvol_recent5,20,4071,3141,3113,740,0.004737947575913805,0.0005981458217243496,0.5043366527465467,-0.08656893713661003,-0.04385299410546195,0.04776438453530529,0.1011597772906544,-0.0011039375334033809,-0.0018646613251486984,0.4891891891891892,-0.4004490946419104,0.6889415066135274,extended,excess_spy,pmarp_rvol_lift,0.7891136677446281
pmarp_up2_accept_rvol_recent5,40,4071,2808,2688,702,0.009980933938335157,-0.0012943035615218257,0.4955357142857143,-0.1230568910729492,-0.06381660379422982,0.06960525000443646,0.14666283245897718,0.004811561934262944,-0.0025419744884337403,0.4829059829059829,0.8804846906382814,0.37889855334311506,extended,excess_spy,pmarp_rvol_lift,0.5525603902920427
pmarp_up2_accept_rvol_recent5,60,4071,2636,2434,659,0.019460092336190095,0.0056035331237046515,0.5201314708299096,-0.14259917440413644,-0.07144939053886329,0.09138872823801653,0.18353631844867846,0.01144119771015101,0.004483224543971875,0.5220030349013657,2.071051427327529,0.03874327891036345,extended,excess_spy,pmarp_rvol_lift,0.13560147618627208
pmarp_up2_accept_rvol_same_day,5,642,629,628,230,-0.0009170251498730936,-0.001593588125055223,0.4713375796178344,-0.05271302593917791,-0.02299020435919749,0.02136167487877294,0.05288006923057574,-0.0028686200229917215,-0.003964270329476799,0.45217391304347826,-1.0397022832833485,0.29957472583440037,extended,excess_spy,pmarp_rvol_lift,0.47659615473654604
pmarp_up2_accept_rvol_same_day,10,642,622,621,230,0.0022056930966111755,0.0016600449486539048,0.5152979066022544,-0.058546569156407324,-0.028848775481078226,0.030602083316679685,0.06485486559183351,-0.00015637328729417203,-0.002446186863574701,0.49130434782608695,-0.03994129940047009,0.9681747247748396,extended,excess_spy,pmarp_rvol_lift,0.9695310801650832
pmarp_up2_accept_rvol_same_day,20,642,615,614,225,0.006594786039221721,0.0009092937854371375,0.506514657980456,-0.08787013924010928,-0.038050340351465956,0.04956549094624657,0.10626211600629855,0.003862274948387323,-0.0029794281223405328,0.48,0.6509089663160178,0.515772388724903,extended,excess_spy,pmarp_rvol_lift,0.6943089848219848
pmarp_up2_accept_rvol_same_day,40,642,599,586,217,0.01640974692690747,0.006092815519017192,0.5255972696245734,-0.11728911197726188,-0.054058904818027276,0.07978805453143362,0.15646257565653832,0.012680089989433341,-0.00044065656565894784,0.4976958525345622,1.7037377355909762,0.08986825262651588,extended,excess_spy,pmarp_rvol_lift,0.19393322978876626
pmarp_up2_accept_rvol_same_day,60,642,591,564,202,0.026080686078407234,0.007023684496705929,0.524822695035461,-0.141551859904293,-0.07163516661758634,0.10324851029046653,0.19538497784765668,0.024279911901513906,0.00910739447655301,0.5346534653465347,1.65376034818629,0.09973708960565121,extended,excess_spy,pmarp_rvol_lift,0.19393322978876626
pmarp_up2_base,5,9936,7835,7809,925,0.0024222761371950697,0.0005639102711735289,0.5062107824305289,-0.04596079881932284,-0.021790426999509394,0.024475650244095926,0.05368831410719104,0.001104179257694228,-0.00027639434009907315,0.4962162162162162,1.0721710895311247,0.2839231400494292,extended,excess_spy,pmarp_rvol_lift,0.4732052334157153
pmarp_up2_base,10,9936,6754,6707,887,0.004366724117753074,0.0014135106141353049,0.5121514835246758,-0.06346496587295447,-0.029562982900651125,0.03490179354722933,0.07552404732466239,0.0007065202092442943,-0.0004419349037404763,0.4904171364148816,0.5056667991476179,0.6132163547061202,extended,excess_spy,pmarp_rvol_lift,0.7665204433826504
pmarp_up2_base,20,9936,5827,5748,853,0.005908747472974797,0.0004032047449747944,0.5024356297842728,-0.08752258892913642,-0.04410730090243187,0.05014349697125364,0.10273385739644932,0.002380493993260533,-0.0003853001320225091,0.49824150058616645,0.9723928573849674,0.33113112292275554,extended,excess_spy,pmarp_rvol_lift,0.5038951870563672
pmarp_up2_base,40,9936,4799,4550,797,0.012302030497815187,0.00018826169361690903,0.5004395604395604,-0.12353032557846302,-0.06450155614567088,0.07296131644733472,0.15293158423020975,0.009744130086189103,-0.0009711896674491349,0.4968632371392723,1.8746127197527667,0.061212020880715166,extended,excess_spy,pmarp_rvol_lift,0.1748100932698258
pmarp_up2_base,60,9936,4287,3942,740,0.018424102391486192,0.0017076240499537265,0.5045662100456622,-0.1501434104962815,-0.07715409784242208,0.09499695176969564,0.1839143455842984,0.017266405193150296,0.0013575828953413804,0.5081081081081081,2.995156700114558,0.0028346970595904044,extended,excess_spy,pmarp_rvol_lift,0.021587620939490675
pmarp_up2_reject_rvol_recent3,5,7216,5891,5872,855,0.002536912046913778,0.0008258149806047443,0.5088555858310627,-0.044777350639497615,-0.02131818035943675,0.024455098152977056,0.053267095293242354,0.0021573333896875097,0.00021195325072373032,0.5052631578947369,1.848127590419907,0.06492946321450672,extended,excess_spy,pmarp_rvol_lift,0.1748100932698258
pmarp_up2_reject_rvol_recent3,10,7216,5211,5177,825,0.0048807497279084585,0.0015797893184008593,0.5126521151245895,-0.06315862801273045,-0.02936144122540718,0.03578525571298696,0.0773117001325825,0.0025630964191484125,0.0011160421055114538,0.5151515151515151,1.663812935449942,0.09653003963440185,extended,excess_spy,pmarp_rvol_lift,0.19393322978876626
pmarp_up2_reject_rvol_recent3,20,7216,4606,4536,788,0.0068946118851012286,0.0012593351204237546,0.5066137566137566,-0.08647299875560793,-0.04301414225632191,0.05059709771816806,0.10184233519251329,0.00606801208782133,0.002372757762711811,0.5203045685279187,2.193899944899841,0.028534303723514735,extended,excess_spy,pmarp_rvol_lift,0.11186885751590532
pmarp_up2_reject_rvol_recent3,40,7216,3960,3719,737,0.012332009229414369,0.0022176679634842156,0.5082011293358429,-0.120778108038654,-0.06304913901562226,0.07210503916263544,0.15384400412704888,0.010013864398428267,0.002415429707261861,0.514246947082768,2.519724086470944,0.011955264948584359,extended,excess_spy,pmarp_rvol_lift,0.06973904553340876
pmarp_up2_reject_rvol_recent3,60,7216,3588,3286,677,0.020563377683030844,0.0035183551405176816,0.5133901399878271,-0.14765398593242546,-0.0761604427686457,0.10130559755571239,0.19070185223793407,0.02073700236949292,0.008532855690075529,0.5406203840472673,3.742044418175144,0.00019803802645438262,extended,excess_spy,pmarp_rvol_lift,0.003465665462951696
pmarp_up2_reject_rvol_recent5,5,5865,4807,4791,774,0.002191601948258997,0.0006835022663559398,0.5086620747234398,-0.044784014407609485,-0.021065771047225956,0.024051571094318602,0.051931786899559684,0.002207568048825078,-0.00010884692642454397,0.49870801033591733,1.6992947492179034,0.0896660024462752,extended,excess_spy,pmarp_rvol_lift,0.19393322978876626
pmarp_up2_reject_rvol_recent5,10,5865,4325,4295,745,0.0047077911530532725,0.001848313196660234,0.5161816065192084,-0.06405228568418642,-0.029415882170859053,0.03576135094698352,0.07644949094134947,0.003105272313856372,0.0016279685425977981,0.5234899328859061,1.6892343640352987,0.09159350498105936,extended,excess_spy,pmarp_rvol_lift,0.19393322978876626
pmarp_up2_reject_rvol_recent5,20,5865,3895,3825,713,0.007124267147143613,0.0004044034934380658,0.502483660130719,-0.08645223637953653,-0.042939102892904035,0.05030855275283397,0.10361374148349439,0.006748648905323403,0.0005073617427229504,0.5049088359046283,2.191122482895734,0.028766277646947083,extended,excess_spy,pmarp_rvol_lift,0.11186885751590532
pmarp_up2_reject_rvol_recent5,40,5865,3415,3184,660,0.013707536890157981,0.002903607545767517,0.512248743718593,-0.11990344224357546,-0.062080596014290196,0.07301289526861887,0.15401687166124498,0.012862362604390817,0.0012497047179063359,0.509090909090909,2.9702353124918233,0.0030839458484986674,extended,excess_spy,pmarp_rvol_lift,0.021587620939490675
pmarp_up2_reject_rvol_recent5,60,5865,3114,2837,606,0.02171919507648021,0.0027278385778743974,0.511455763130067,-0.14740722350835525,-0.0746665046086522,0.10217771059457403,0.1905355849416587,0.024305452619909802,0.01130602755326604,0.5429042904290429,4.010505908404855,6.816962399682108e-05,extended,excess_spy,pmarp_rvol_lift,0.002385936839888738
pmarp_up2_reject_rvol_same_day,5,9294,7400,7375,914,0.002545332416618163,0.0008309677347635436,0.5091525423728813,-0.04589104866103848,-0.02184656709520133,0.024589946054262235,0.05372331094260508,0.0014437528065870558,-0.0003009674775065279,0.49452954048140046,1.3999239081050583,0.16187580710963395,extended,excess_spy,pmarp_rvol_lift,0.2832826624418594
pmarp_up2_reject_rvol_same_day,10,9294,6414,6368,873,0.004566030547096248,0.001526314953229413,0.5130339195979899,-0.06364143920775571,-0.029600258933127482,0.035174297933621174,0.07581524656448597,0.000834568032144768,-0.0003815123407341636,0.49713631156930127,0.600414826416571,0.5483858171109725,extended,excess_spy,pmarp_rvol_lift,0.7108705036623717
pmarp_up2_reject_rvol_same_day,20,9294,5565,5486,845,0.005761109247202437,0.0003975615974330937,0.5023696682464455,-0.08760789866145668,-0.0448772130423164,0.05021572162278998,0.10279389505833048,0.0018574865774320596,-0.0016701722240885508,0.4911242603550296,0.7807853466609391,0.43514768591582986,extended,excess_spy,pmarp_rvol_lift,0.6092067602821618
pmarp_up2_reject_rvol_same_day,40,9294,4626,4379,792,0.01181860797938342,0.00012163236301476754,0.5003425439598082,-0.12385537152613514,-0.0650911138768886,0.07292933886509423,0.15168453115527936,0.010433275607751936,0.00041990870489813095,0.5012626262626263,2.0159165038259323,0.0441463637154907,extended,excess_spy,pmarp_rvol_lift,0.14046570273110678
pmarp_up2_reject_rvol_same_day,60,9294,4134,3792,739,0.01852295759861483,0.0018098041812191767,0.5052742616033755,-0.14995559322659552,-0.0771455212899034,0.09531360455180815,0.1843016141855153,0.01756330386777942,0.0019096012658248451,0.5142083897158322,3.019240871478484,0.0026214288689750463,extended,excess_spy,pmarp_rvol_lift,0.021587620939490675
