ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
50,0.25,low_recovery,QQQ,60,9,0.039277317243949436,0.033839913546816265,0.005437403697133171,0.5555555555555556,0.6766666666666666
50,0.25,low_recovery,SOXX,5,14,0.020095981328745294,0.0048486194663430815,0.015247361862402213,0.6428571428571429,0.5587761674718197
50,0.25,low_recovery,SOXX,10,14,0.011875777221927333,0.010618749074480077,0.001257028147447256,0.5714285714285714,0.5699272433306386
50,0.25,low_recovery,SOXX,20,14,0.06005602517283922,0.020627140739638988,0.03942888443320024,0.6428571428571429,0.5908720456397718
50,0.25,low_recovery,SOXX,60,9,0.08042220844681616,0.056944279912017975,0.023477928534798187,0.5555555555555556,0.6359060402684564
50,0.3,low_recovery,SPY,5,17,0.0009000474214490605,0.002211151793595558,-0.0013111043721464974,0.5294117647058824,0.58700882117081
50,0.3,low_recovery,SPY,10,17,-0.007764585510926455,0.004728655419731655,-0.012493240930658109,0.47058823529411764,0.6151368760064412
50,0.3,low_recovery,SPY,20,17,0.013510445852538518,0.008883479401677037,0.0046269664508614815,0.6470588235294118,0.6534090909090909
50,0.3,low_recovery,SPY,60,11,0.027591544236650355,0.02617369574846564,0.0014178484881847142,0.7272727272727273,0.7178631051752922
50,0.3,low_recovery,QQQ,5,17,-0.0015353920865228557,0.002832151397902054,-0.00436754348442491,0.5294117647058824,0.5846030473135525
50,0.3,low_recovery,QQQ,10,17,-0.014745226298242441,0.006081476831575375,-0.020826703129817818,0.35294117647058826,0.5966183574879227
50,0.3,low_recovery,QQQ,20,17,0.01423800668498369,0.01150508878940063,0.0027329178955830605,0.6470588235294118,0.6371753246753247
50,0.3,low_recovery,QQQ,60,11,0.027843550182955257,0.033935820583775096,-0.0060922704008198394,0.6363636363636364,0.676126878130217
50,0.3,low_recovery,SOXX,5,17,0.006689766325380777,0.004995644139038797,0.0016941221863419802,0.6470588235294118,0.5585149313962873
50,0.3,low_recovery,SOXX,10,17,0.0005503140755060192,0.010771716488618506,-0.010221402413112486,0.35294117647058826,0.5729335494327391
50,0.3,low_recovery,SOXX,20,17,0.03117476355206446,0.020931629950630463,0.010243133601433998,0.5294117647058824,0.5923202614379085
50,0.3,low_recovery,SOXX,60,11,0.07321822708046179,0.056971412632993025,0.016246814447468762,0.6363636363636364,0.6352941176470588
50,0.7,high_strength,SPY,5,19,-0.00015790981485112217,0.002229403517478286,-0.002387313332329408,0.6842105263157895,0.5847389558232932
50,0.7,high_strength,SPY,10,19,0.003854024859880091,0.0045707787139381,-0.0007167538540580089,0.7368421052631579,0.6112903225806452
50,0.7,high_strength,SPY,20,19,0.008956004591400843,0.00894630903668508,9.695554715763444e-06,0.6842105263157895,0.6528455284552845
50,0.7,high_strength,SPY,60,12,0.01900278775866766,0.02625861406863908,-0.00725582630997142,0.6666666666666666,0.7184628237259816
50,0.7,high_strength,QQQ,5,19,-0.0003933494442703096,0.002821738768798481,-0.0032150882130687905,0.47368421052631576,0.5855421686746988
50,0.7,high_strength,QQQ,10,19,0.0025315933544832574,0.005850342825815574,-0.0033187494713323162,0.631578947368421,0.592741935483871
50,0.7,high_strength,QQQ,20,19,0.007925337999588097,0.011598157788775711,-0.0036728197891876136,0.631578947368421,0.6373983739837399
50,0.7,high_strength,QQQ,60,12,0.02497866468488986,0.03396963085643809,-0.008990966171548227,0.6666666666666666,0.6758563074352548
50,0.7,high_strength,SOXX,5,18,0.0005361314747379109,0.005083746970319273,-0.004547615495581362,0.5,0.5605815831987075
50,0.7,high_strength,SOXX,10,18,-0.005269637311878961,0.010864969146676935,-0.016134606458555897,0.5555555555555556,0.570154095701541
50,0.7,high_strength,SOXX,20,18,0.020270124767456148,0.02108374799193996,-0.0008136232244838129,0.7222222222222222,0.5895339329517579
50,0.7,high_strength,SOXX,60,11,0.0433724178725943,0.05724729826432624,-0.013874880391731945,0.5454545454545454,0.6361344537815126
50,0.75,high_strength,SPY,5,11,0.0016442884370355378,0.002198339920168319,-0.000554051483132781,0.5454545454545454,0.5865921787709497
50,0.75,high_strength,SPY,10,11,0.0009363659000001447,0.004591900683270003,-0.003655534783269859,0.6363636363636364,0.6129807692307693
50,0.75,high_strength,SPY,20,11,-0.0005431882208419129,0.009030774856856645,-0.009573963077698557,0.5454545454545454,0.654281098546042
50,0.75,high_strength,SPY,60,8,0.025358547739502912,0.02619211166640214,-0.0008335639268992265,0.75,0.7177352206494588
50,0.75,high_strength,QQQ,5,11,0.005021039223642307,0.0027536789275761434,0.0022673602960661633,0.5454545454545454,0.5841979249800479
50,0.75,high_strength,QQQ,10,11,-0.0005009168798243222,0.005855797646974809,-0.0063567145267991315,0.45454545454545453,0.594551282051282
50,0.75,high_strength,QQQ,20,11,-0.003186451544318231,0.011673155467830208,-0.014859607012148439,0.45454545454545453,0.6389337641357028
50,0.75,high_strength,QQQ,60,8,0.03505866944541815,0.03387254184497229,0.0011861276004458549,0.75,0.675270607826811
50,0.75,high_strength,SOXX,5,10,0.008204502523742075,0.004993004888092393,0.003211497635649682,0.6,0.5593900481540931
50,0.75,high_strength,SOXX,10,10,-0.0045999543260060284,0.010755562473407653,-0.01535551679941368,0.4,0.5713134568896051
50,0.75,high_strength,SOXX,20,10,0.0013531416573938858,0.021232132106728547,-0.019878990449334662,0.5,0.5922014622258327
50,0.75,high_strength,SOXX,60,7,0.037199364694416044,0.05723700668198146,-0.020037641987565413,0.42857142857142855,0.6365159128978225
50,0.8,high_strength,SPY,5,6,0.009135251148561618,0.0021604098456970786,0.00697484130286454,0.8333333333333334,0.5850556438791733
