ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
50,0.8,high_strength,SOXX,10,12,0.024750334958163523,0.01291418661663208,0.011836148341531443,0.6666666666666666,0.5812310797174571
50,0.8,high_strength,SOXX,20,12,0.03653605888438822,0.025390897385931997,0.011145161498456221,0.75,0.5932721712538226
50,0.8,high_strength,SOXX,60,8,0.048643834429623806,0.07526112527110887,-0.026617290841485064,0.625,0.6687830687830688
50,0.8,high_strength,IWM,5,12,0.0035572959829950623,0.001719442668390057,0.0018378533146050054,0.5833333333333334,0.5271084337349398
50,0.8,high_strength,IWM,10,12,0.014355902837590168,0.003917522972546098,0.010438379865044069,0.6666666666666666,0.5539858728557013
50,0.8,high_strength,IWM,20,12,0.027496273536960176,0.008220883098527728,0.019275390438432446,0.75,0.5606523955147809
50,0.8,high_strength,IWM,60,8,0.020008278649668282,0.026254375718702917,-0.006246097069034635,0.625,0.6465608465608466
50,0.8,high_strength,XLK,5,12,-0.0008612330977431545,0.004079092500982107,-0.004940325598725261,0.4166666666666667,0.5742971887550201
50,0.8,high_strength,XLK,10,12,0.01874482849607074,0.008294192325246336,0.010450636170824406,0.6666666666666666,0.5893037336024218
50,0.8,high_strength,XLK,20,12,0.023001199976350334,0.01654619641203805,0.006455003564312285,0.75,0.6309887869520897
50,0.8,high_strength,XLK,60,8,0.02686760697797401,0.05183290299707832,-0.024965296019104313,0.625,0.7015873015873015
50,0.9,high_strength,SPY,5,8,0.0057018618006578065,0.0024021990216423184,0.003299662779015488,0.75,0.591
50,0.9,high_strength,SPY,10,8,0.018731855307433418,0.005141322221327124,0.013590533086106294,0.875,0.6221105527638191
50,0.9,high_strength,SPY,20,8,0.002609945780399442,0.010888499991687329,-0.008278554211287887,0.5,0.6700507614213198
50,0.9,high_strength,SPY,60,6,0.024219826071558426,0.03552545302583787,-0.011305626954279446,0.6666666666666666,0.7719112988384371
50,0.9,high_strength,QQQ,5,8,0.0078131258007451,0.0033295583546447205,0.004483567446100379,0.5,0.597
50,0.9,high_strength,QQQ,10,8,0.022173006257521333,0.007143859400512023,0.015029146857009311,0.875,0.6080402010050251
50,0.9,high_strength,QQQ,20,8,-0.0014665420147090547,0.015064669667320193,-0.01653121168202925,0.5,0.6619289340101523
50,0.9,high_strength,QQQ,60,6,0.03058759262659862,0.04867361864135791,-0.018086026014759293,0.6666666666666666,0.7212249208025343
50,0.9,high_strength,SOXX,5,8,0.01426031942029693,0.006213366448355668,0.008046952971941261,0.75,0.568
50,0.9,high_strength,SOXX,10,8,0.03220188349129538,0.012901857174522606,0.019300026316772773,0.875,0.5798994974874372
50,0.9,high_strength,SOXX,20,8,0.011275087835032935,0.025641322172113387,-0.014366234337080452,0.625,0.5949238578680203
50,0.9,high_strength,SOXX,60,6,0.09401967096922047,0.0749174192511294,0.019102251718091073,0.6666666666666666,0.6684266103484688
50,0.9,high_strength,IWM,5,8,0.008378566835351126,0.0016882239148296283,0.006690342920521498,0.625,0.527
50,0.9,high_strength,IWM,10,8,0.02293926957776614,0.0038904743147961164,0.01904879526297002,0.75,0.5537688442211055
